variable,minutes,mean
Nesterenkonia alba,31,-1.9688544102839551
Nesterenkonia alba,32,-1.9964066688909232
Nesterenkonia alba,33,-1.990238252784886
Nesterenkonia alba,34,-1.9787238760536154
Nesterenkonia alba,35,-1.983247381198043
Nesterenkonia alba,36,-1.9598073999950996
Nesterenkonia alba,37,-1.9519940729274516
Nesterenkonia alba,38,-1.9680319548031497
Nesterenkonia alba,39,-1.9540502116294642
Nesterenkonia alba,40,-1.9532277561486588
Nesterenkonia alba,41,-1.931843913647728
Nesterenkonia alba,42,-1.9482930232638287
Nesterenkonia alba,43,-1.9396572407153756
Nesterenkonia alba,44,-1.927731636243703
Nesterenkonia alba,45,-1.9219744478780676
Nonomuraea candida,0,-1.3400871952084996
Nonomuraea candida,1,-1.465100428290866
Nonomuraea candida,2,-1.5078681132927285
Nonomuraea candida,3,-1.49347514237864
Nonomuraea candida,4,-1.4745586663201247
Nonomuraea candida,5,-1.4840169043493823
Nonomuraea candida,6,-1.5407663325249301
Nonomuraea candida,7,-1.5395326493037222
Nonomuraea candida,8,-1.4396043083859098
Nonomuraea candida,9,-1.3655833151134562
Nonomuraea candida,10,-1.3799762860275444
Nonomuraea candida,11,-1.4322022090586644
Nonomuraea candida,12,-1.3820324247295568
Nonomuraea candida,13,-1.4309685258374567
Nonomuraea candida,14,-1.4112295942981357
Nonomuraea candida,15,-1.436725714203092
Nonomuraea candida,16,-1.4330246645394698
Nonomuraea candida,17,-1.430557298097054
Nonomuraea candida,18,-1.454819734780803
Nonomuraea candida,19,-1.5000547862250808
Nonomuraea candida,20,-1.4836056766089794
Nonomuraea candida,21,-1.5444673821885528
Nonomuraea candida,22,-1.5999831271428928
Nonomuraea candida,23,-1.632881346375095
Nonomuraea candida,24,-1.6480967727699882
Nonomuraea candida,25,-1.6571437830588436
Nonomuraea candida,26,-1.675649031376957
Nonomuraea candida,27,-1.6982665570990956
Nonomuraea candida,28,-1.6912756855122528
Nonomuraea candida,29,-1.7159493499364045
Nonomuraea candida,30,-1.7274637266676747
Nonomuraea candida,31,-1.7258188157060648
Nonomuraea candida,32,-1.7570721239766562
Nonomuraea candida,33,-1.7731100058523548
Nonomuraea candida,34,-1.7726987781119519
Nonomuraea candida,35,-1.7895591154684556
Nonomuraea candida,36,-1.8006622644593238
Nonomuraea candida,37,-1.803952086382544
Nonomuraea candida,38,-1.819989968258242
Nonomuraea candida,39,-1.8146440076330093
Nonomuraea candida,40,-1.8594678313368838
Nonomuraea candida,41,-1.8491871378268212
Nonomuraea candida,42,-1.8570004648944693
Nonomuraea candida,43,-1.8767393964337902
Nonomuraea candida,44,-1.9079927047043816
Nonomuraea candida,45,-1.9158060317720298
Okibacterium fritillariae,0,-2.5293578204525917
Okibacterium fritillariae,1,-2.8147498722919413
Okibacterium fritillariae,2,-2.917968035132975
Okibacterium fritillariae,3,-2.920846629315792
Okibacterium fritillariae,4,-2.8550501908513892
Okibacterium fritillariae,5,-2.7485422060871354
Okibacterium fritillariae,6,-2.676988579257097
Okibacterium fritillariae,7,-2.5499192074727177
Okibacterium fritillariae,8,-2.384605655830904
Okibacterium fritillariae,9,-2.2920794142403365
Okibacterium fritillariae,10,-2.2003756281305744
Okibacterium fritillariae,11,-2.148972160580259
Okibacterium fritillariae,12,-2.1123728916844353
Okibacterium fritillariae,13,-2.1033258813955795
Okibacterium fritillariae,14,-2.1107279807228245
Okibacterium fritillariae,15,-2.088110455000686
Okibacterium fritillariae,16,-2.0905778214431017
Okibacterium fritillariae,17,-2.06096942413412
Okibacterium fritillariae,18,-2.0408192648543957
Okibacterium fritillariae,19,-2.0120333230262197
Okibacterium fritillariae,20,-2.000518946294949
Okibacterium fritillariae,21,-1.9811912424960307
Okibacterium fritillariae,22,-1.9515828451870485
Okibacterium fritillariae,23,-1.9301990026861178
Okibacterium fritillariae,24,-1.9182733982144449
Okibacterium fritillariae,25,-1.9125162098488093
Okibacterium fritillariae,26,-1.8866088622034505
Okibacterium fritillariae,27,-1.8709822080681544
Okibacterium fritillariae,28,-1.8454860881631987
Okibacterium fritillariae,29,-1.836850305614746
Okibacterium fritillariae,30,-1.8212236514794498
Okibacterium fritillariae,31,-1.807241908305764
Okibacterium fritillariae,32,-1.7866805212856374
Okibacterium fritillariae,33,-1.7829794716220153
Okibacterium fritillariae,34,-1.7504924801302162
Okibacterium fritillariae,35,-1.7389781033989455
Okibacterium fritillariae,36,-1.7143044389747941
Okibacterium fritillariae,37,-1.7175942608980144
Okibacterium fritillariae,38,-1.697855329358693
Okibacterium fritillariae,39,-1.6814062197425925
Okibacterium fritillariae,40,-1.6682469320497115
Okibacterium fritillariae,41,-1.6320588908942897
Okibacterium fritillariae,42,-1.6053290877681259
Okibacterium fritillariae,43,-1.6040954045469182
Okibacterium fritillariae,44,-1.593403483296453
Okibacterium fritillariae,45,-1.5605052640642514
Paenibacillus polysaccharolyticus,0,-1.4141081884809532
Paenibacillus polysaccharolyticus,1,-1.5736645517571315
Paenibacillus polysaccharolyticus,2,-1.647274317289183
Paenibacillus polysaccharolyticus,3,-1.6735928926749444
Paenibacillus polysaccharolyticus,4,-1.591758572334843
Paenibacillus polysaccharolyticus,5,-1.5555705311794208
Paenibacillus polysaccharolyticus,6,-1.5679073633914966
Paenibacillus polysaccharolyticus,7,-1.4963537365614576
Paenibacillus polysaccharolyticus,8,-1.409995911076928
Paenibacillus polysaccharolyticus,9,-1.3322738681408517
Paenibacillus polysaccharolyticus,10,-1.2603090135704105
Paenibacillus polysaccharolyticus,11,-1.266888657416851
Paenibacillus polysaccharolyticus,12,-1.277169350926914
Paenibacillus polysaccharolyticus,13,-1.2545518252047752
Paenibacillus polysaccharolyticus,14,-1.228644477559416
Paenibacillus polysaccharolyticus,15,-1.1764185545282957
Paenibacillus polysaccharolyticus,16,-1.1455764739981071
Paenibacillus polysaccharolyticus,17,-1.1122670270255024
Paenibacillus polysaccharolyticus,18,-1.0970516006306092
Paenibacillus polysaccharolyticus,19,-1.0732003916872637
Paenibacillus polysaccharolyticus,20,-1.0345449840894263
Paenibacillus polysaccharolyticus,21,-1.0041141312996396
Paenibacillus polysaccharolyticus,22,-0.970804684327035
Paenibacillus polysaccharolyticus,23,-0.9444861089412743
Paenibacillus polysaccharolyticus,24,-0.9177563058151103
Paenibacillus polysaccharolyticus,25,-0.8897928194677385
Paenibacillus polysaccharolyticus,26,-0.8700538879284175
Paenibacillus polysaccharolyticus,27,-0.8470251344658761
Paenibacillus polysaccharolyticus,28,-0.832632163551788
Paenibacillus polysaccharolyticus,29,-0.822762697782128
Paenibacillus polysaccharolyticus,30,-0.7725929134530196
Paenibacillus polysaccharolyticus,31,-0.7647795863853724
Paenibacillus polysaccharolyticus,32,-0.7479192490288684
Paenibacillus polysaccharolyticus,33,-0.7417508329228308
Paenibacillus polysaccharolyticus,34,-0.7154322575370697
Paenibacillus polysaccharolyticus,35,-0.6977494646997608
Paenibacillus polysaccharolyticus,36,-0.6743094834968173
Paenibacillus polysaccharolyticus,37,-0.667729839650377
Paenibacillus polysaccharolyticus,38,-0.6492245913322635
Paenibacillus polysaccharolyticus,39,-0.6414112642646157
Paenibacillus polysaccharolyticus,40,-0.6430561752262256
Paenibacillus polysaccharolyticus,41,-0.6142702333980492
Paenibacillus polysaccharolyticus,42,-0.613447777917244
Paenibacillus polysaccharolyticus,43,-0.5986435792627534
Paenibacillus polysaccharolyticus,44,-0.5854842915698728
Paenibacillus polysaccharolyticus,45,-0.5710913206557848
Pelobacter propionicus DSM 2379,0,-1.6151985535377866
Pelobacter propionicus DSM 2379,1,-1.689630774550643
Pelobacter propionicus DSM 2379,2,-1.6941542796950708
Pelobacter propionicus DSM 2379,3,-1.7426791530625683
Pelobacter propionicus DSM 2379,4,-1.7607731736402794
Pelobacter propionicus DSM 2379,5,-1.7739324613331597
Pelobacter propionicus DSM 2379,6,-1.7912040264300657
Pelobacter propionicus DSM 2379,7,-1.759128262678669
Pelobacter propionicus DSM 2379,8,-1.6740041204153466
Pelobacter propionicus DSM 2379,9,-1.6443957231063657
Pelobacter propionicus DSM 2379,10,-1.6415171289235477
Pelobacter propionicus DSM 2379,11,-1.6591999217608562
Pelobacter propionicus DSM 2379,12,-1.6559100998376364
Pelobacter propionicus DSM 2379,13,-1.7023788345031212
Pelobacter propionicus DSM 2379,14,-1.7418566975817629
Pelobacter propionicus DSM 2379,15,-1.7241739047444544
Pelobacter propionicus DSM 2379,16,-1.7328096872929077
Pelobacter propionicus DSM 2379,17,-1.7587170349382664
Pelobacter propionicus DSM 2379,18,-1.7743436890735622
Pelobacter propionicus DSM 2379,19,-1.7887366599876506
Pelobacter propionicus DSM 2379,20,-1.8241022456622673
Pelobacter propionicus DSM 2379,21,-1.8257471566238777
Pelobacter propionicus DSM 2379,22,-1.8306818895087074
Pelobacter propionicus DSM 2379,23,-1.836439077874343
Pelobacter propionicus DSM 2379,24,-1.844252404941991
Pelobacter propionicus DSM 2379,25,-1.850832048788431
Pelobacter propionicus DSM 2379,26,-1.8829078125398275
Pelobacter propionicus DSM 2379,27,-1.8882537731650608
Pelobacter propionicus DSM 2379,28,-1.894833417011501
Pelobacter propionicus DSM 2379,29,-1.931843913647728
Pelobacter propionicus DSM 2379,30,-1.9310214581669225
Pelobacter propionicus DSM 2379,31,-1.9713217767263704
Pelobacter propionicus DSM 2379,32,-1.9371898742729607
Pelobacter propionicus DSM 2379,33,-1.992705619227301
Pelobacter propionicus DSM 2379,34,-2.0046312236989743
Pelobacter propionicus DSM 2379,35,-2.0177905113918553
Pelobacter propionicus DSM 2379,36,-2.031361026825138
Pelobacter propionicus DSM 2379,37,-2.044520314518019
Pelobacter propionicus DSM 2379,38,-2.071661345384585
Pelobacter propionicus DSM 2379,39,-2.110727980722825
Pelobacter propionicus DSM 2379,40,-2.1259434071177177
Pelobacter propionicus DSM 2379,41,-2.10826061428041
Pelobacter propionicus DSM 2379,42,-2.1518507547630774
Pelobacter propionicus DSM 2379,43,-2.164187586975152
Pelobacter propionicus DSM 2379,44,-2.186805112697291
Pelobacter propionicus DSM 2379,45,-2.1970858062073546
Pet28_1,0,-1.5066344300715209
Pet28_1,1,-1.6020392658449056
Pet28_1,2,-1.6411059011831455
Pet28_1,3,-1.674826575896152
Pet28_1,4,-1.6238343360862397
Pet28_1,5,-1.5790105123823648
Pet28_1,6,-1.4827832211281744
Pet28_1,7,-1.5185600345431935
Pet28_1,8,-1.4914190036766275
Pet28_1,9,-1.5111579352159485
Pet28_1,10,-1.5193824900239994
Pet28_1,11,-1.509924251994741
Pet28_1,12,-1.5251396783896343
Pet28_1,13,-1.5333642331976844
Pet28_1,14,-1.549402115073383
Pet28_1,15,-1.569963502093509
Pet28_1,16,-1.5613277195450563
Pet28_1,17,-1.5724308685359243
Pet28_1,18,-1.5744870072379369
Pet28_1,19,-1.5568042144006287
Pet28_1,20,-1.5674961356510941
Pet28_1,21,-1.5642063137278737
Pet28_1,22,-1.5654399969490815
Pet28_1,23,-1.5773656014207544
Pet28_1,24,-1.5642063137278739
Pet28_1,25,-1.5633838582470687
Pet28_1,26,-1.5806554233439747
Pet28_1,27,-1.578599284641962
Pet28_1,28,-1.5703747298339115
Pet28_1,29,-1.5679073633914968
Pet28_1,30,-1.5683185911318986
Pet28_1,31,-1.5592715808430437
Pet28_1,32,-1.575720690459144
Pet28_1,33,-1.5646175414682766
Pet28_1,34,-1.5716084130551193
Pet28_1,35,-1.5736645517571315
Pet28_1,36,-1.5711971853147166
Pet28_1,37,-1.5720196407955216
Pet28_1,38,-1.5732533240167292
Pet28_1,39,-1.5666736801702887
Pet28_1,40,-1.557215442141031
Pet28_1,41,-1.5642063137278739
Pet28_1,42,-1.554748075698616
Pet28_1,43,-1.5633838582470687
Pet28_1,44,-1.5526919369966032
Pet28_1,45,-1.5518694815157987
Pet28_2,0,-1.8631688810005067
Pet28_2,1,-1.8401401275379656
Pet28_2,2,-1.819989968258242
Pet28_2,3,-1.7636517678230965
Pet28_2,4,-1.7965499870552986
Pet28_2,5,-1.8257471566238772
Pet28_2,6,-1.8615239700388968
Pet28_2,7,-1.851654504269236
Pet28_2,8,-1.8960671002327085
Pet28_2,9,-1.8602902868176892
Pet28_2,10,-1.8611127422984943
Pet28_2,11,-1.8676923861449346
Pet28_2,12,-1.8619351977792993
Pet28_2,13,-1.830681889508708
Pet28_2,14,-1.8171113740754241
Pet28_2,15,-1.8105317302289838
Pet28_2,16,-1.8278032953258903
Pet28_2,17,-1.8142327798926066
Pet28_2,18,-1.8187562850370345
Pet28_2,19,-1.831915572729916
Pet28_2,20,-1.8327380282107204
Pet28_2,21,-1.8343829391723308
Pet28_2,22,-1.8343829391723299
Pet28_2,23,-1.8327380282107204
Pet28_2,24,-1.840551355278368
Pet28_2,25,-1.8409625830187706
Pet28_2,26,-1.8298594340279029
Pet28_2,27,-1.836439077874343
Pet28_2,28,-1.8454860881631985
Pet28_2,29,-1.8417850384995758
Pet28_2,30,-1.8409625830187706
Pet28_2,31,-1.8516545042692363
Pet28_2,32,-1.8384952165763555
Pet28_2,33,-1.8347941669127328
Pet28_2,34,-1.840551355278368
Pet28_2,35,-1.8339717114319278
Pet28_2,36,-1.8376727610955506
Pet28_2,37,-1.8397288997975632
Pet28_2,38,-1.8335604836915254
Pet28_2,39,-1.844252404941991
Pet28_2,40,-1.8384952165763555
Pet28_2,41,-1.8343829391723303
Pet28_2,42,-1.845897315903601
Pet28_2,43,-1.8360278501339407
Pet28_2,44,-1.833971711431928
Pet28_2,45,-1.844252404941991
Pet28_3,0,-1.7657079065251091
Pet28_3,1,-1.6933318242142652
Pet28_3,2,-1.6744153481557495
Pet28_3,3,-1.6970328738778881
Pet28_3,4,-1.7151268944555995
Pet28_3,5,-1.730753548590895
Pet28_3,6,-1.7912040264300657
Pet28_3,7,-1.7652966787847069
Pet28_3,8,-1.7480251136878007
Pet28_3,9,-1.7640629955634992
Pet28_3,10,-1.7550159852746439
Pet28_3,11,-1.7578945794574614
Pet28_3,12,-1.7484363414282038
Pet28_3,13,-1.7714650948907447
Pet28_3,14,-1.7689977284483294
Pet28_3,15,-1.7550159852746439
Pet28_3,16,-1.7463802027261908
Pet28_3,17,-1.7488475691686056
Pet28_3,18,-1.7422679253221653
Pet28_3,19,-1.7467914304665932
Pet28_3,20,-1.7352770537353228
Pet28_3,21,-1.7369219646969327
Pet28_3,22,-1.735688281475725
Pet28_3,23,-1.725407587965662
Pet28_3,24,-1.730753548590895
Pet28_3,25,-1.7311647763312976
Pet28_3,26,-1.7249963602252598
Pet28_3,27,-1.7204728550808321
Pet28_3,28,-1.7196503996000272
Pet28_3,29,-1.725818815706065
Pet28_3,30,-1.726230043446467
Pet28_3,31,-1.7245851324848571
Pet28_3,32,-1.721295310561637
Pet28_3,33,-1.7360995092161275
Pet28_3,34,-1.7233514492636495
Pet28_3,35,-1.7278749544080774
Pet28_3,36,-1.72664127118687
Pet28_3,37,-1.7237626770040522
Pet28_3,38,-1.7286974098888823
Pet28_3,39,-1.7245851324848576
Pet28_3,40,-1.7398005588797503
Pet28_3,41,-1.7369219646969327
Pet28_3,42,-1.7348658259949201
Pet28_3,43,-1.7360995092161275
Pet28_3,44,-1.748847569168606
Pet28_3,45,-1.739389331139348
Plantibacter sp. VKM Ac-1784,0,-1.072377936206458
Plantibacter sp. VKM Ac-1784,1,-1.2084943182796923
Plantibacter sp. VKM Ac-1784,2,-1.3474892945357455
Plantibacter sp. VKM Ac-1784,3,-1.3627047209306384
Plantibacter sp. VKM Ac-1784,4,-1.3314514126600472
Plantibacter sp. VKM Ac-1784,5,-1.3495454332377577
Plantibacter sp. VKM Ac-1784,6,-1.430968525837457
Plantibacter sp. VKM Ac-1784,7,-1.2816928560713414
Plantibacter sp. VKM Ac-1784,8,-1.1817645151535285
Plantibacter sp. VKM Ac-1784,9,-1.1755960990474912
Plantibacter sp. VKM Ac-1784,10,-1.1862880202979567
Plantibacter sp. VKM Ac-1784,11,-1.1385856024112644
Plantibacter sp. VKM Ac-1784,12,-1.177241010009101
Plantibacter sp. VKM Ac-1784,13,-1.2089055460200955
Plantibacter sp. VKM Ac-1784,14,-1.2089055460200953
Plantibacter sp. VKM Ac-1784,15,-1.1949238028464093
Plantibacter sp. VKM Ac-1784,16,-1.1998585357312401
Plantibacter sp. VKM Ac-1784,17,-1.2097280015009
Plantibacter sp. VKM Ac-1784,18,-1.220419922751366
Plantibacter sp. VKM Ac-1784,19,-1.2459160426563225
Plantibacter sp. VKM Ac-1784,20,-1.2714121625612784
Plantibacter sp. VKM Ac-1784,21,-1.282926539292549
Plantibacter sp. VKM Ac-1784,22,-1.2890949553985867
Plantibacter sp. VKM Ac-1784,23,-1.2899174108793923
Plantibacter sp. VKM Ac-1784,24,-1.3088338869379084
Plantibacter sp. VKM Ac-1784,25,-1.335152462323669
Plantibacter sp. VKM Ac-1784,26,-1.3548913938629905
Plantibacter sp. VKM Ac-1784,27,-1.3516015719397703
Plantibacter sp. VKM Ac-1784,28,-1.3581812157862108
Plantibacter sp. VKM Ac-1784,29,-1.382854880210362
Plantibacter sp. VKM Ac-1784,30,-1.3980703066052547
Plantibacter sp. VKM Ac-1784,31,-1.3964253956436452
Plantibacter sp. VKM Ac-1784,32,-1.4461839522323499
Plantibacter sp. VKM Ac-1784,33,-1.4535860515595957
Plantibacter sp. VKM Ac-1784,34,-1.4507074573767778
Plantibacter sp. VKM Ac-1784,35,-1.4860730430513946
Plantibacter sp. VKM Ac-1784,36,-1.4848393598301872
Plantibacter sp. VKM Ac-1784,37,-1.4992323307442752
Plantibacter sp. VKM Ac-1784,38,-1.5325417777168795
Plantibacter sp. VKM Ac-1784,39,-1.5444673821885528
Plantibacter sp. VKM Ac-1784,40,-1.5522807092562005
Plantibacter sp. VKM Ac-1784,41,-1.5802441956035724
Plantibacter sp. VKM Ac-1784,42,-1.591758572334843
Plantibacter sp. VKM Ac-1784,43,-1.6139648703165788
Plantibacter sp. VKM Ac-1784,44,-1.6291802967114726
Plantibacter sp. VKM Ac-1784,45,-1.6406946734427428
Pseudoxanthomonas,0,-1.7373331924373356
Pseudoxanthomonas,1,-1.9178621704740422
Pseudoxanthomonas,2,-1.9643309051395272
Pseudoxanthomonas,3,-1.8907211396074757
Pseudoxanthomonas,4,-1.7681752729675249
Pseudoxanthomonas,5,-1.6110862761337614
Pseudoxanthomonas,6,-1.4889516372342126
Pseudoxanthomonas,7,-1.3113012533803228
Pseudoxanthomonas,8,-1.076901441350886
Pseudoxanthomonas,9,-0.9128215729302798
Pseudoxanthomonas,10,-0.7470967935480638
Pseudoxanthomonas,11,-0.6426449474858231
Pseudoxanthomonas,12,-0.48761208935407285
Pseudoxanthomonas,13,-0.33175677574151696
Pseudoxanthomonas,14,-0.23676316770853434
Pseudoxanthomonas,15,-0.10681520174133782
Pseudoxanthomonas,16,-0.03032684202646871
Pseudoxanthomonas,17,0.09797621297911824
Pseudoxanthomonas,18,0.1958484151949182
Pseudoxanthomonas,19,0.29248693418951033
Pseudoxanthomonas,20,0.3656854719811597
Pseudoxanthomonas,21,0.45163206972528647
Pseudoxanthomonas,22,0.550326727421892
Pseudoxanthomonas,23,0.6173568491075025
Pseudoxanthomonas,24,0.6329835032427983
Pseudoxanthomonas,25,0.6695827721386232
Pseudoxanthomonas,26,0.7300332499777933
Pseudoxanthomonas,27,0.8061103819522597
Pseudoxanthomonas,28,0.9068611783508775
Pseudoxanthomonas,29,0.9932190038354067
Pseudoxanthomonas,30,1.111241365330931
Pseudoxanthomonas,31,1.1943093688922404
Pseudoxanthomonas,32,1.275321233751537
Pseudoxanthomonas,33,1.3468748605815757
Pseudoxanthomonas,34,1.4361112802489229
Pseudoxanthomonas,35,1.5080761348193636
Pseudoxanthomonas,36,1.5907329106402703
Pseudoxanthomonas,37,1.6552956658834672
Pseudoxanthomonas,38,1.7046429947317696
Pseudoxanthomonas,39,1.7618036506477193
Pseudoxanthomonas,40,1.8366470994009787
Pseudoxanthomonas,41,1.9036772210865898
Pseudoxanthomonas,42,1.9489122725308672
Pseudoxanthomonas,43,2.0007269678215844
Pseudoxanthomonas,44,2.0619999011415597
Pseudoxanthomonas,45,2.1010665364798
Psychromonas aquimarina,0,-1.7533710743130335
Psychromonas aquimarina,1,-1.7809233329200027
Psychromonas aquimarina,2,-1.792848937391676
Psychromonas aquimarina,3,-1.8117654134501917
Psychromonas aquimarina,4,-1.7496700246494115
Psychromonas aquimarina,5,-1.7270524989272724
Psychromonas aquimarina,6,-1.7825682438816126
Psychromonas aquimarina,7,-1.7763998277755748
Psychromonas aquimarina,8,-1.7418566975817633
Psychromonas aquimarina,9,-1.6962104183970832
Psychromonas aquimarina,10,-1.7315760040716999
Psychromonas aquimarina,11,-1.7801008774391975
Psychromonas aquimarina,12,-1.659611149501259
Psychromonas aquimarina,13,-1.7073135673879511
Psychromonas aquimarina,14,-1.724585132484857
Psychromonas aquimarina,15,-1.6846960416658125
Psychromonas aquimarina,16,-1.709369706089964
Psychromonas aquimarina,17,-1.7266412711868697
Psychromonas aquimarina,18,-1.7373331924373354
Psychromonas aquimarina,19,-1.7369219646969327
Psychromonas aquimarina,20,-1.7352770537353224
Psychromonas aquimarina,21,-1.7726987781119523
Psychromonas aquimarina,22,-1.7578945794574612
Psychromonas aquimarina,23,-1.7599507181594742
Psychromonas aquimarina,24,-1.7689977284483298
Psychromonas aquimarina,25,-1.7854468380644306
Psychromonas aquimarina,26,-1.7940826206128833
Psychromonas aquimarina,27,-1.7846243825836252
Psychromonas aquimarina,28,-1.7912040264300657
Psychromonas aquimarina,29,-1.817111374075425
Psychromonas aquimarina,30,-1.8175226018158268
Psychromonas aquimarina,31,-1.8121766411905944
Psychromonas aquimarina,32,-1.8298594340279024
Psychromonas aquimarina,33,-1.8384952165763557
Psychromonas aquimarina,34,-1.8368503056147456
Psychromonas aquimarina,35,-1.8487759100864185
Psychromonas aquimarina,36,-1.859879059077287
Psychromonas aquimarina,37,-1.8520657320096388
Psychromonas aquimarina,38,-1.8619351977792993
Psychromonas aquimarina,39,-1.871393435808557
Psychromonas aquimarina,40,-1.8853751789822428
Psychromonas aquimarina,41,-1.8935997337902934
Psychromonas aquimarina,42,-1.8866088622034505
Psychromonas aquimarina,43,-1.9001793776367335
Psychromonas aquimarina,44,-1.9092263879255897
Psychromonas aquimarina,45,-1.9121049821084073
Rothia mucilaginosa,0,-2.0395855816331885
Rothia mucilaginosa,1,-2.1571967153883094
Rothia mucilaginosa,2,-2.2357412138051913
Rothia mucilaginosa,3,-2.2201145596698955
Rothia mucilaginosa,4,-2.2641159278929655
Rothia mucilaginosa,5,-2.2624710169313555
Rothia mucilaginosa,6,-2.290845731019129
Rothia mucilaginosa,7,-2.2402647189496188
Rothia mucilaginosa,8,-2.134167961925768
Rothia mucilaginosa,9,-2.014500689468635
Rothia mucilaginosa,10,-1.8833190402802304
Rothia mucilaginosa,11,-1.9022355163387463
Rothia mucilaginosa,12,-1.9088151601851866
Rothia mucilaginosa,13,-1.909637615665992
Rothia mucilaginosa,14,-1.929376547205313
Rothia mucilaginosa,15,-1.8944221892710988
Rothia mucilaginosa,16,-1.899356922155929
Rothia mucilaginosa,17,-1.8623464255197013
Rothia mucilaginosa,18,-1.8421962662399785
Rothia mucilaginosa,19,-1.8343829391723308
Rothia mucilaginosa,20,-1.8265696121046822
Rothia mucilaginosa,21,-1.8171113740754241
Rothia mucilaginosa,22,-1.7862692935452351
Rothia mucilaginosa,23,-1.77722228325638
Rothia mucilaginosa,24,-1.7875029767664428
Rothia mucilaginosa,25,-1.7459689749857883
Rothia mucilaginosa,26,-1.7212953105616369
Rothia mucilaginosa,27,-1.6970328738778884
Rothia mucilaginosa,28,-1.6801725365213847
Rothia mucilaginosa,29,-1.6703030707517248
Rothia mucilaginosa,30,-1.6349374850771072
Rothia mucilaginosa,31,-1.6123199593549689
Rothia mucilaginosa,32,-1.5979269884408804
Rothia mucilaginosa,33,-1.5843564730075974
Rothia mucilaginosa,34,-1.5444673821885528
Rothia mucilaginosa,35,-1.5119803906967537
Rothia mucilaginosa,36,-1.5008772417058855
Rothia mucilaginosa,37,-1.4671565669928786
Rothia mucilaginosa,38,-1.4338471200202743
Rothia mucilaginosa,39,-1.4038274949708909
Rothia mucilaginosa,40,-1.3770976918447264
Rothia mucilaginosa,41,-1.339675967468097
Rothia mucilaginosa,42,-1.3092451146783106
Rothia mucilaginosa,43,-1.2919735495814044
Rothia mucilaginosa,44,-1.2529069142431652
Rothia mucilaginosa,45,-1.2138402789049256
Saccharothrix espanaensis,0,-1.6300027521922775
Saccharothrix espanaensis,1,-1.8117654134501913
Saccharothrix espanaensis,2,-1.8742720299913753
Saccharothrix espanaensis,3,-1.8697485248469472
Saccharothrix espanaensis,4,-1.8002510367189215
Saccharothrix espanaensis,5,-1.750492480130216
Saccharothrix espanaensis,6,-1.7048462009455359
Saccharothrix espanaensis,7,-1.6357599405579124
Saccharothrix espanaensis,8,-1.518560034543194
Saccharothrix espanaensis,9,-1.5222610842068165
Saccharothrix espanaensis,10,-1.4836056766089798
Saccharothrix espanaensis,11,-1.3976590788648529
Saccharothrix espanaensis,12,-1.3622934931902355
Saccharothrix espanaensis,13,-1.306366520495493
Saccharothrix espanaensis,14,-1.3199370359287759
Saccharothrix espanaensis,15,-1.3392647397276947
Saccharothrix espanaensis,16,-1.3096563424187133
Saccharothrix espanaensis,17,-1.317058441745958
Saccharothrix espanaensis,18,-1.3228156301115939
Saccharothrix espanaensis,19,-1.3618822654498333
Saccharothrix espanaensis,20,-1.360237354488223
Saccharothrix espanaensis,21,-1.3840885634315696
Saccharothrix espanaensis,22,-1.3828548802103615
Saccharothrix espanaensis,23,-1.3960141679032425
Saccharothrix espanaensis,24,-1.437136941943495
Saccharothrix espanaensis,25,-1.4326134367990668
Saccharothrix espanaensis,26,-1.432613436799067
Saccharothrix espanaensis,27,-1.4416604470879224
Saccharothrix espanaensis,28,-1.4494737741555705
Saccharothrix espanaensis,29,-1.4704463889160997
Saccharothrix espanaensis,30,-1.4770260327625389
Saccharothrix espanaensis,31,-1.467979022473684
Saccharothrix espanaensis,32,-1.4844281320897843
Saccharothrix espanaensis,33,-1.490596548195822
Saccharothrix espanaensis,34,-1.4963537365614576
Saccharothrix espanaensis,35,-1.515681440360376
Saccharothrix espanaensis,36,-1.502110924927093
Saccharothrix espanaensis,37,-1.5004660139654828
Saccharothrix espanaensis,38,-1.5103354797351434
Saccharothrix espanaensis,39,-1.498821103003873
Saccharothrix espanaensis,40,-1.5004660139654828
Saccharothrix espanaensis,41,-1.492652686897835
Saccharothrix espanaensis,42,-1.489362864974615
Saccharothrix espanaensis,43,-1.5004660139654828
Saccharothrix espanaensis,44,-1.5156814403603764
Saccharothrix espanaensis,45,-1.5049895191099107
Sandaracinus amylolyticus,0,-1.819989968258242
Sandaracinus amylolyticus,1,-2.017790511391855
Sandaracinus amylolyticus,2,-2.1506170715418698
Sandaracinus amylolyticus,3,-2.2077777274578194
Sandaracinus amylolyticus,4,-2.2776864433262487
Sandaracinus amylolyticus,5,-2.257536284046525
Sandaracinus amylolyticus,6,-2.2254605202951288
Sandaracinus amylolyticus,7,-2.1909173901013164
Sandaracinus amylolyticus,8,-2.105793247837995
Sandaracinus amylolyticus,9,-2.052744869326069
Sandaracinus amylolyticus,10,-2.0079210456221945
Sandaracinus amylolyticus,11,-2.0416417203352015
Sandaracinus amylolyticus,12,-2.016145600430245
Sandaracinus amylolyticus,13,-2.0268375216807106
Sandaracinus amylolyticus,14,-2.02190278879588
Sandaracinus amylolyticus,15,-1.9906494805252883
Sandaracinus amylolyticus,16,-1.980780014755628
Sandaracinus amylolyticus,17,-1.9363674187921558
Sandaracinus amylolyticus,18,-1.907581476963979
